period,ratio,1
2017-04-26,15.03333,61.0
2017-04-27,18.3,43.0
2017-04-28,19.26666,36.0
2017-04-29,17.0,28.0
2017-04-30,23.133329999999997,21.0
2017-05-01,14.333329999999998,36.0
2017-05-02,16.26666,26.0
2017-05-03,100.0,22.0
2017-05-04,68.33333,14.0
2017-05-05,56.933330000000005,17.0
2017-05-06,57.53333000000001,17.0
2017-05-07,61.13333000000001,21.0
2017-05-08,62.766659999999995,17.0
2017-05-09,75.53333,12.0
2017-05-10,50.96666,8.0
2017-05-11,55.333330000000004,10.0
2017-05-12,55.766659999999995,10.0
2017-05-13,64.5,8.0
2017-05-14,65.26666,7.0
2017-05-15,61.53333000000001,6.0
2017-05-16,3.9,8.0
2017-05-17,2.7,
2017-05-18,2.83333,4.0
2017-05-19,2.0,
2017-05-20,2.7,3.0
2017-05-21,3.5,2.0
2017-05-22,2.7,3.0
2017-05-23,2.4333299999999998,
2017-05-24,2.0,1.0
2017-05-25,1.93333,2.0
2017-05-26,1.8666599999999998,5.0
