period,ratio,1
2017-09-14,60.40599,268
2017-09-15,69.28981,371
2017-09-16,100.0,453
2017-09-17,81.29334,363
2017-09-18,57.3653,278
2017-09-19,42.022059999999996,145
2017-09-20,45.12231,123
2017-09-21,34.93116,102
2017-09-22,30.687079999999998,107
2017-09-23,40.19509,118
2017-09-24,41.0715,130
2017-09-25,24.73698,96
2017-09-26,25.84921,85
2017-09-27,34.75369,105
2017-09-28,26.551790000000004,99
2017-09-29,29.00902,52
2017-09-30,29.89576,82
2017-10-01,34.61391,120
2017-10-02,28.136259999999996,82
2017-10-03,25.268179999999997,75
2017-10-04,20.36101,58
2017-10-05,16.52232,64
2017-10-06,15.065479999999999,50
2017-10-07,17.1313,47
2017-10-08,13.50715,44
2017-10-09,10.70228,29
2017-10-10,6.19928,25
2017-10-11,5.55201,14
2017-10-12,5.756819999999999,25
2017-10-13,5.8425199999999995,13
2017-10-14,7.936910000000001,22
