period,ratio,1
2017-06-15,54.31199,5.0
2017-06-16,66.46224000000001,2.0
2017-06-17,92.98581,2.0
2017-06-18,66.30893,2.0
2017-06-19,53.6604,6.0
2017-06-20,59.33306999999999,1.0
2017-06-21,100.0,4.0
2017-06-22,42.66002,
2017-06-23,54.54196999999999,3.0
2017-06-24,77.30931,4.0
2017-06-25,66.73054,7.0
2017-06-26,68.87696,
2017-06-27,44.92142,1.0
2017-06-28,6.7842,2.0
2017-06-29,6.2859300000000005,1.0
2017-06-30,11.11536,1.0
2017-07-01,15.63817,3.0
2017-07-02,13.03181,5.0
2017-07-03,4.13951,1.0
2017-07-04,3.87121,
2017-07-05,5.02108,4.0
2017-07-06,4.98275,
2017-07-07,8.39402,
2017-07-08,14.909920000000001,3.0
2017-07-09,10.84706,1.0
2017-07-10,4.59946,1.0
2017-07-11,4.17784,
2017-07-12,4.36949,
2017-07-13,4.67612,
2017-07-14,5.51935,1.0
2017-07-15,6.05596,
