period,ratio,1
2017-06-15,97.43169,52.0
2017-06-16,95.71948,60.0
2017-06-17,100.0,49.0
2017-06-18,82.55464,40.0
2017-06-19,77.35883000000001,35.0
2017-06-20,46.9581,21.0
2017-06-21,55.482690000000005,17.0
2017-06-22,35.28233,12.0
2017-06-23,26.18852,7.0
2017-06-24,32.5,4.0
2017-06-25,30.259559999999997,5.0
2017-06-26,29.0255,3.0
2017-06-27,59.03005,5.0
2017-06-28,12.372489999999999,7.0
2017-06-29,11.19763,
2017-06-30,10.74225,12.0
2017-07-01,12.859739999999999,3.0
2017-07-02,12.21311,3.0
2017-07-03,7.5819600000000005,2.0
2017-07-04,6.31602,
2017-07-05,6.20673,
2017-07-06,6.4071,1.0
2017-07-07,7.149360000000001,3.0
2017-07-08,9.34881,2.0
2017-07-09,8.25136,4.0
2017-07-10,5.08196,2.0
2017-07-11,4.52185,1.0
2017-07-12,4.23952,2.0
2017-07-13,4.193980000000001,3.0
2017-07-14,5.21402,2.0
2017-07-15,30.173040000000004,9.0
