period,ratio,1
2017-11-02,9.371739999999999,30
2017-11-03,9.97288,30
2017-11-04,9.83595,18
2017-11-05,11.336739999999999,24
2017-11-06,10.21525,15
2017-11-07,9.89483,14
2017-11-08,8.91301,9
2017-11-09,8.45839,8
2017-11-10,7.15342,10
2017-11-11,6.889130000000001,10
2017-11-12,4.5105900000000005,7
2017-11-13,4.28054,3
2017-11-14,4.83102,6
2017-11-15,5.4225699999999994,5
2017-11-16,6.04014,4
2017-11-17,5.41573,5
2017-11-18,9.997530000000001,7
2017-11-19,9.566189999999999,8
2017-11-20,30.53623,22
2017-11-21,27.232020000000002,22
2017-11-22,15.084620000000001,22
2017-11-23,13.20863,17
2017-11-24,13.9467,7
2017-11-25,15.967839999999999,14
2017-11-26,100.0,23
2017-11-27,18.18617,26
2017-11-28,14.83266,17
2017-11-29,15.914439999999999,9
2017-11-30,14.79706,12
2017-12-01,12.86903,12
2017-12-02,19.82527,14
