period,ratio,1
2017-10-19,38.566320000000005,61
2017-10-20,31.09018,43
2017-10-21,15.97645,40
2017-10-22,15.27096,40
2017-10-23,14.530999999999999,25
2017-10-24,37.33529,31
2017-10-25,10.93378,21
2017-10-26,5.54551,10
2017-10-27,4.90813,6
2017-10-28,9.91381,17
2017-10-29,5.56569,15
2017-10-30,5.37145,6
2017-10-31,4.33298,9
2017-11-01,8.079880000000001,8
2017-11-02,8.41118,16
2017-11-03,8.05717,17
2017-11-04,10.61929,16
2017-11-05,100.0,29
2017-11-06,7.549289999999999,15
2017-11-07,6.75719,11
2017-11-08,6.11141,9
2017-11-09,5.1461,14
2017-11-10,4.91654,3
2017-11-11,5.70611,11
2017-11-12,5.8541,10
2017-11-13,3.56779,6
2017-11-14,3.4307300000000005,3
2017-11-15,3.3685,5
2017-11-16,3.32058,7
2017-11-17,3.4500699999999997,2
2017-11-18,5.29913,9
2017-11-19,5.286519999999999,12
